carrier,product,state,age,sex,smoker,face_amount,health_class,monthly_premium,rank_in_quote,is_best,is_mvi_appointed,integrity_carrier,integrity_product,harvest_batch_id,source_date
corebridge,giwl_up_to_19_999,NE,70,male,0,10000,standard_nt,115.36,32,0,1,Corebridge Financial,GIWL up to $19;999,2026-08-15,2026-08-15
lbl,mwl,NE,70,male,0,10000,standard_nt,116.31,33,0,0,lbl,MWL,2026-08-15,2026-08-15
royal,ensured_legacy_graded,NE,70,male,0,10000,standard_nt,116.32,34,0,0,royal,Ensured Legacy - Graded,2026-08-15,2026-08-15
foresters,planright_standard,NE,70,male,0,10000,standard_nt,116.44,35,0,0,foresters,PlanRight/Standard,2026-08-15,2026-08-15
amam,platinum_solution_graded,NE,70,male,0,10000,standard_nt,117.99,36,0,1,American Amicable,Platinum Solution Graded,2026-08-15,2026-08-15
foresters,planright_rop,NE,70,male,0,10000,standard_nt,118.44,37,0,0,foresters,PlanRight ROP,2026-08-15,2026-08-15
amam,senior_choice_rop,NE,70,male,0,10000,standard_nt,119.86,38,0,1,American Amicable,Senior Choice ROP,2026-08-15,2026-08-15
aflac,primary_plan_rop,NE,70,male,0,10000,standard_nt,120.0,39,0,0,Aflac,Primary Plan ROP,2026-08-15,2026-08-15
aetna,primary_plan_rop,NE,70,male,0,10000,standard_nt,122.41,40,0,1,Aetna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
cigna,primary_plan_rop,NE,70,male,0,10000,standard_nt,124.0,41,0,0,cigna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
amam,golden_solution_rop,NE,70,male,0,10000,standard_nt,125.91,42,0,1,American Amicable,Golden Solution ROP,2026-08-15,2026-08-15
royal,graded_benefit_life,NE,70,male,0,10000,standard_nt,128.63,43,0,0,royal,Graded Benefit Life,2026-08-15,2026-08-15
amam,platinum_solution_rop,NE,70,male,0,10000,standard_nt,130.22,44,0,1,American Amicable,Platinum Solution ROP,2026-08-15,2026-08-15
transamerica,express_graded,NE,70,male,0,10000,standard_nt,133.89,45,0,1,Transamerica Life Insurance Co.,Express Graded,2026-08-15,2026-08-15
logo,express_issue_graded,NE,70,male,0,10000,standard_nt,142.36,46,0,0,logo,Express Issue Graded,2026-08-15,2026-08-15
americo,eagle_select_3,NE,70,male,0,10000,standard_nt,145.08,47,0,1,Americo,Eagle Select 3,2026-08-15,2026-08-15
logo,guaranteed_issue,NE,70,male,0,10000,standard_nt,156.5,48,0,0,logo,Guaranteed Issue,2026-08-15,2026-08-15
logo,superior_choice_gi,NE,70,male,0,10000,standard_nt,165.69,49,0,0,logo,Superior Choice - GI,2026-08-15,2026-08-15
transamerica,easy_solution,NE,70,male,0,10000,standard_nt,177.08,50,0,1,Transamerica Life Insurance Co.,Easy Solution,2026-08-15,2026-08-15
royal,ensured_legacy_guaranteed_issue,NE,70,male,0,10000,standard_nt,221.85,51,0,0,royal,Ensured Legacy - Guaranteed Issue,2026-08-15,2026-08-15
transamerica,immediate_solution_preferred,NE,70,male,0,15000,standard_nt,102.75,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-15,2026-08-15
americo,eagle_select_1,NE,70,male,0,15000,standard_nt,104.5,2,0,1,Americo,Eagle Select 1,2026-08-15,2026-08-15
aflac,preferred,NE,70,male,0,15000,standard_nt,105.87,3,0,0,Aflac,Preferred,2026-08-15,2026-08-15
aetna,preferred,NE,70,male,0,15000,standard_nt,107.98,4,0,1,Aetna,Preferred,2026-08-15,2026-08-15
transamerica,express_premier,NE,70,male,0,15000,standard_nt,109.51,5,0,1,Transamerica Life Insurance Co.,Express Premier,2026-08-15,2026-08-15
foresters,planright_preferred,NE,70,male,0,15000,standard_nt,110.22,6,0,0,foresters,PlanRight/Preferred,2026-08-15,2026-08-15
moo,living_promise_level,NE,70,male,0,15000,standard_nt,110.3,7,0,1,United of Omaha,Living Promise Level,2026-08-15,2026-08-15
lbl,simpl_preferred,NE,70,male,0,15000,standard_nt,113.41,8,0,0,lbl,SIMPL Preferred,2026-08-15,2026-08-15
logo,preferred,NE,70,male,0,15000,standard_nt,115.23,9,0,0,logo,Preferred,2026-08-15,2026-08-15
royal,ensured_legacy_standard,NE,70,male,0,15000,standard_nt,116.46,10,0,0,royal,Ensured Legacy/Standard,2026-08-15,2026-08-15
amam,senior_choice_immediate,NE,70,male,0,15000,standard_nt,116.86,11,0,1,American Amicable,Senior Choice Immediate,2026-08-15,2026-08-15
cigna,primary_plan,NE,70,male,0,15000,standard_nt,118.41,12,0,0,cigna,PRIMARY PLAN,2026-08-15,2026-08-15
amam,golden_solution_immediate,NE,70,male,0,15000,standard_nt,120.74,13,0,1,American Amicable,Golden Solution Immediate,2026-08-15,2026-08-15
corebridge,simplinow_level,NE,70,male,0,15000,standard_nt,121.01,14,0,1,Corebridge Financial,SimpliNow Level,2026-08-15,2026-08-15
amam,platinum_solution_immediate,NE,70,male,0,15000,standard_nt,125.76,15,0,1,American Amicable,Platinum Solution Immediate,2026-08-15,2026-08-15
royal,simplified_issue_plan,NE,70,male,0,15000,standard_nt,128.67,16,0,0,royal,Simplified Issue Plan,2026-08-15,2026-08-15
moo,living_promise_graded,NE,70,male,0,15000,standard_nt,129.5,17,0,1,United of Omaha,Living Promise Graded,2026-08-15,2026-08-15
logo,standard,NE,70,male,0,15000,standard_nt,130.45,18,0,0,logo,Standard,2026-08-15,2026-08-15
americo,eagle_select_2,NE,70,male,0,15000,standard_nt,138.49,19,0,1,Americo,Eagle Select 2,2026-08-15,2026-08-15
corebridge,simplinow_graded,NE,70,male,0,15000,standard_nt,138.92,20,0,1,Corebridge Financial,SimpliNow Graded,2026-08-15,2026-08-15
gerber,gerber_guaranteed_life,NE,70,male,0,15000,standard_nt,148.32,21,0,0,gerber,Gerber Guaranteed Life,2026-08-15,2026-08-15
transamerica,express_select,NE,70,male,0,15000,standard_nt,149.68,22,0,1,Transamerica Life Insurance Co.,Express Select,2026-08-15,2026-08-15
transamerica,immediate_solution_standard,NE,70,male,0,15000,standard_nt,150.87,23,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-15,2026-08-15
aflac,standard,NE,70,male,0,15000,standard_nt,150.87,24,0,0,Aflac,Standard,2026-08-15,2026-08-15
logo,superior_choice,NE,70,male,0,15000,standard_nt,153.76,25,0,0,logo,Superior Choice,2026-08-15,2026-08-15
aetna,standard,NE,70,male,0,15000,standard_nt,154.31,26,0,1,Aetna,Standard,2026-08-15,2026-08-15
gtl,heritage_plan,NE,70,male,0,15000,standard_nt,154.49,27,0,0,gtl,Heritage Plan,2026-08-15,2026-08-15
amam,senior_choice_graded,NE,70,male,0,15000,standard_nt,155.8,28,0,1,American Amicable,Senior Choice Graded,2026-08-15,2026-08-15
logo,graded,NE,70,male,0,15000,standard_nt,156.82,29,0,0,logo,Graded,2026-08-15,2026-08-15
lbl,simpl_standard,NE,70,male,0,15000,standard_nt,161.93,30,0,0,lbl,SIMPL Standard,2026-08-15,2026-08-15
amam,golden_solution_graded,NE,70,male,0,15000,standard_nt,169.18,31,0,1,American Amicable,Golden Solution Graded,2026-08-15,2026-08-15
corebridge,giwl_up_to_19_999,NE,70,male,0,15000,standard_nt,172.04,32,0,1,Corebridge Financial,GIWL up to $19;999,2026-08-15,2026-08-15
lbl,mwl,NE,70,male,0,15000,standard_nt,172.16,33,0,0,lbl,MWL,2026-08-15,2026-08-15
royal,ensured_legacy_graded,NE,70,male,0,15000,standard_nt,172.3,34,0,0,royal,Ensured Legacy - Graded,2026-08-15,2026-08-15
foresters,planright_standard,NE,70,male,0,15000,standard_nt,173.08,35,0,0,foresters,PlanRight/Standard,2026-08-15,2026-08-15
amam,platinum_solution_graded,NE,70,male,0,15000,standard_nt,173.47,36,0,1,American Amicable,Platinum Solution Graded,2026-08-15,2026-08-15
foresters,planright_rop,NE,70,male,0,15000,standard_nt,176.09,37,0,0,foresters,PlanRight ROP,2026-08-15,2026-08-15
aflac,primary_plan_rop,NE,70,male,0,15000,standard_nt,177.9,38,0,0,Aflac,Primary Plan ROP,2026-08-15,2026-08-15
amam,senior_choice_rop,NE,70,male,0,15000,standard_nt,178.46,39,0,1,American Amicable,Senior Choice ROP,2026-08-15,2026-08-15
aetna,primary_plan_rop,NE,70,male,0,15000,standard_nt,181.87,40,0,1,Aetna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
cigna,primary_plan_rop,NE,70,male,0,15000,standard_nt,185.99,41,0,0,cigna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
amam,golden_solution_rop,NE,70,male,0,15000,standard_nt,187.55,42,0,1,American Amicable,Golden Solution ROP,2026-08-15,2026-08-15
amam,platinum_solution_rop,NE,70,male,0,15000,standard_nt,191.81,43,0,1,American Amicable,Platinum Solution ROP,2026-08-15,2026-08-15
royal,graded_benefit_life,NE,70,male,0,15000,standard_nt,192.4,44,0,0,royal,Graded Benefit Life,2026-08-15,2026-08-15
transamerica,express_graded,NE,70,male,0,15000,standard_nt,199.03,45,0,1,Transamerica Life Insurance Co.,Express Graded,2026-08-15,2026-08-15
logo,express_issue_graded,NE,70,male,0,15000,standard_nt,211.36,46,0,0,logo,Express Issue Graded,2026-08-15,2026-08-15
americo,eagle_select_3,NE,70,male,0,15000,standard_nt,215.73,47,0,1,Americo,Eagle Select 3,2026-08-15,2026-08-15
logo,guaranteed_issue,NE,70,male,0,15000,standard_nt,232.58,48,0,0,logo,Guaranteed Issue,2026-08-15,2026-08-15
logo,superior_choice_gi,NE,70,male,0,15000,standard_nt,248.54,49,0,0,logo,Superior Choice - GI,2026-08-15,2026-08-15
transamerica,easy_solution,NE,70,male,0,15000,standard_nt,263.82,50,0,1,Transamerica Life Insurance Co.,Easy Solution,2026-08-15,2026-08-15
royal,ensured_legacy_preferred,NE,70,male,0,25000,standard_nt,168.78,1,1,0,royal,Ensured Legacy/Preferred,2026-08-15,2026-08-15
transamerica,immediate_solution_preferred,NE,70,male,0,25000,standard_nt,168.84,2,0,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-15,2026-08-15
americo,eagle_select_1,NE,70,male,0,25000,standard_nt,171.64,3,0,1,Americo,Eagle Select 1,2026-08-15,2026-08-15
aflac,preferred,NE,70,male,0,25000,standard_nt,173.64,4,0,0,Aflac,Preferred,2026-08-15,2026-08-15
transamerica,express_premier,NE,70,male,0,25000,standard_nt,176.64,5,0,1,Transamerica Life Insurance Co.,Express Premier,2026-08-15,2026-08-15
aetna,preferred,NE,70,male,0,25000,standard_nt,177.62,6,0,1,Aetna,Preferred,2026-08-15,2026-08-15
foresters,planright_preferred,NE,70,male,0,25000,standard_nt,181.61,7,0,0,foresters,PlanRight/Preferred,2026-08-15,2026-08-15
moo,living_promise_level,NE,70,male,0,25000,standard_nt,181.7,8,0,1,United of Omaha,Living Promise Level,2026-08-15,2026-08-15
lbl,simpl_preferred,NE,70,male,0,25000,standard_nt,185.94,9,0,0,lbl,SIMPL Preferred,2026-08-15,2026-08-15
logo,preferred,NE,70,male,0,25000,standard_nt,189.27,10,0,0,logo,Preferred,2026-08-15,2026-08-15
royal,ensured_legacy_standard,NE,70,male,0,25000,standard_nt,191.2,11,0,0,royal,Ensured Legacy/Standard,2026-08-15,2026-08-15
amam,senior_choice_immediate,NE,70,male,0,25000,standard_nt,193.01,12,0,1,American Amicable,Senior Choice Immediate,2026-08-15,2026-08-15
cigna,primary_plan,NE,70,male,0,25000,standard_nt,197.36,13,0,0,cigna,PRIMARY PLAN,2026-08-15,2026-08-15
amam,golden_solution_immediate,NE,70,male,0,25000,standard_nt,199.47,14,0,1,American Amicable,Golden Solution Immediate,2026-08-15,2026-08-15
corebridge,simplinow_level,NE,70,male,0,25000,standard_nt,199.56,15,0,1,Corebridge Financial,SimpliNow Level,2026-08-15,2026-08-15
amam,platinum_solution_immediate,NE,70,male,0,25000,standard_nt,204.91,16,0,1,American Amicable,Platinum Solution Immediate,2026-08-15,2026-08-15
royal,simplified_issue_plan,NE,70,male,0,25000,standard_nt,213.73,17,0,0,royal,Simplified Issue Plan,2026-08-15,2026-08-15
logo,standard,NE,70,male,0,25000,standard_nt,214.64,18,0,0,logo,Standard,2026-08-15,2026-08-15
americo,eagle_select_2,NE,70,male,0,25000,standard_nt,228.28,19,0,1,Americo,Eagle Select 2,2026-08-15,2026-08-15
corebridge,simplinow_graded,NE,70,male,0,25000,standard_nt,230.82,20,0,1,Corebridge Financial,SimpliNow Graded,2026-08-15,2026-08-15
transamerica,express_select,NE,70,male,0,25000,standard_nt,235.68,21,0,1,Transamerica Life Insurance Co.,Express Select,2026-08-15,2026-08-15
gerber,gerber_guaranteed_life,NE,70,male,0,25000,standard_nt,246.59,22,0,0,gerber,Gerber Guaranteed Life,2026-08-15,2026-08-15
aflac,standard,NE,70,male,0,25000,standard_nt,248.65,23,0,0,Aflac,Standard,2026-08-15,2026-08-15
transamerica,immediate_solution_standard,NE,70,male,0,25000,standard_nt,249.05,24,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-15,2026-08-15
aetna,standard,NE,70,male,0,25000,standard_nt,254.84,25,0,1,Aetna,Standard,2026-08-15,2026-08-15
amam,senior_choice_graded,NE,70,male,0,25000,standard_nt,257.91,26,0,1,American Amicable,Senior Choice Graded,2026-08-15,2026-08-15
logo,graded,NE,70,male,0,25000,standard_nt,258.6,27,0,0,logo,Graded,2026-08-15,2026-08-15
lbl,simpl_standard,NE,70,male,0,25000,standard_nt,266.81,28,0,0,lbl,SIMPL Standard,2026-08-15,2026-08-15
foresters,planright_standard,NE,70,male,0,25000,standard_nt,286.37,29,0,0,foresters,PlanRight/Standard,2026-08-15,2026-08-15
aflac,primary_plan_rop,NE,70,male,0,25000,standard_nt,293.69,30,0,0,Aflac,Primary Plan ROP,2026-08-15,2026-08-15
amam,senior_choice_rop,NE,70,male,0,25000,standard_nt,295.68,31,0,1,American Amicable,Senior Choice ROP,2026-08-15,2026-08-15
aetna,primary_plan_rop,NE,70,male,0,25000,standard_nt,300.78,32,0,1,Aetna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
cigna,primary_plan_rop,NE,70,male,0,25000,standard_nt,309.99,33,0,0,cigna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
corebridge,giwl_20_000_and_up,NE,70,male,0,25000,standard_nt,316.19,34,0,1,Corebridge Financial,GIWL $20;000 and up,2026-08-15,2026-08-15
transamerica,express_graded,NE,70,male,0,25000,standard_nt,329.31,35,0,1,Transamerica Life Insurance Co.,Express Graded,2026-08-15,2026-08-15
logo,express_issue_graded,NE,70,male,0,25000,standard_nt,349.37,36,0,0,logo,Express Issue Graded,2026-08-15,2026-08-15
americo,eagle_select_3,NE,70,male,0,25000,standard_nt,357.01,37,0,1,Americo,Eagle Select 3,2026-08-15,2026-08-15
logo,guaranteed_issue,NE,70,male,0,25000,standard_nt,384.74,38,0,0,logo,Guaranteed Issue,2026-08-15,2026-08-15
logo,superior_choice_gi,NE,70,male,0,25000,standard_nt,414.23,39,0,0,logo,Superior Choice - GI,2026-08-15,2026-08-15
transamerica,easy_solution,NE,70,male,0,25000,standard_nt,437.29,40,0,1,Transamerica Life Insurance Co.,Easy Solution,2026-08-15,2026-08-15
americo,eagle_select_1,NE,70,male,0,50000,standard_nt,339.48,1,1,1,Americo,Eagle Select 1,2026-08-15,2026-08-15
transamerica,express_premier,NE,70,male,0,50000,standard_nt,349.67,2,0,1,Transamerica Life Insurance Co.,Express Premier,2026-08-15,2026-08-15
moo,living_promise_level,NE,70,male,0,50000,standard_nt,360.21,3,0,1,United of Omaha,Living Promise Level,2026-08-15,2026-08-15
logo,preferred,NE,70,male,0,50000,standard_nt,374.39,4,0,0,logo,Preferred,2026-08-15,2026-08-15
amam,senior_choice_immediate,NE,70,male,0,50000,standard_nt,383.37,5,0,1,American Amicable,Senior Choice Immediate,2026-08-15,2026-08-15
logo,standard,NE,70,male,0,50000,standard_nt,425.12,6,0,0,logo,Standard,2026-08-15,2026-08-15
americo,eagle_select_2,NE,70,male,0,50000,standard_nt,452.77,7,0,1,Americo,Eagle Select 2,2026-08-15,2026-08-15
transamerica,express_select,NE,70,male,0,50000,standard_nt,467.75,8,0,1,Transamerica Life Insurance Co.,Express Select,2026-08-15,2026-08-15
transamerica,immediate_solution_preferred,NE,70,female,0,10000,standard_nt,52.82,1,1,1,Transamerica Life Insurance Co.,Immediate Solution - Preferred,2026-08-15,2026-08-15
americo,eagle_select_1,NE,70,female,0,10000,standard_nt,53.13,2,0,1,Americo,Eagle Select 1,2026-08-15,2026-08-15
moo,living_promise_level,NE,70,female,0,10000,standard_nt,53.24,3,0,1,United of Omaha,Living Promise Level,2026-08-15,2026-08-15
foresters,planright_preferred,NE,70,female,0,10000,standard_nt,54.63,4,0,0,foresters,PlanRight/Preferred,2026-08-15,2026-08-15
aflac,preferred,NE,70,female,0,10000,standard_nt,55.97,5,0,0,Aflac,Preferred,2026-08-15,2026-08-15
transamerica,express_premier,NE,70,female,0,10000,standard_nt,56.4,6,0,1,Transamerica Life Insurance Co.,Express Premier,2026-08-15,2026-08-15
lbl,simpl_preferred,NE,70,female,0,10000,standard_nt,57.59,7,0,0,lbl,SIMPL Preferred,2026-08-15,2026-08-15
aetna,preferred,NE,70,female,0,10000,standard_nt,58.19,8,0,1,Aetna,Preferred,2026-08-15,2026-08-15
corebridge,simplinow_level,NE,70,female,0,10000,standard_nt,58.24,9,0,1,Corebridge Financial,SimpliNow Level,2026-08-15,2026-08-15
amam,senior_choice_immediate,NE,70,female,0,10000,standard_nt,60.38,10,0,1,American Amicable,Senior Choice Immediate,2026-08-15,2026-08-15
royal,ensured_legacy_standard,NE,70,female,0,10000,standard_nt,60.57,11,0,0,royal,Ensured Legacy/Standard,2026-08-15,2026-08-15
amam,golden_solution_immediate,NE,70,female,0,10000,standard_nt,60.94,12,0,1,American Amicable,Golden Solution Immediate,2026-08-15,2026-08-15
cigna,primary_plan,NE,70,female,0,10000,standard_nt,60.95,13,0,0,cigna,PRIMARY PLAN,2026-08-15,2026-08-15
logo,preferred,NE,70,female,0,10000,standard_nt,63.69,14,0,0,logo,Preferred,2026-08-15,2026-08-15
moo,living_promise_graded,NE,70,female,0,10000,standard_nt,63.87,15,0,1,United of Omaha,Living Promise Graded,2026-08-15,2026-08-15
royal,simplified_issue_plan,NE,70,female,0,10000,standard_nt,64.29,16,0,0,royal,Simplified Issue Plan,2026-08-15,2026-08-15
amam,platinum_solution_immediate,NE,70,female,0,10000,standard_nt,65.96,17,0,1,American Amicable,Platinum Solution Immediate,2026-08-15,2026-08-15
transamerica,immediate_solution_standard,NE,70,female,0,10000,standard_nt,69.6,18,0,1,Transamerica Life Insurance Co.,Immediate Solution - Standard,2026-08-15,2026-08-15
americo,eagle_select_2,NE,70,female,0,10000,standard_nt,69.67,19,0,1,Americo,Eagle Select 2,2026-08-15,2026-08-15
logo,standard,NE,70,female,0,10000,standard_nt,70.82,20,0,0,logo,Standard,2026-08-15,2026-08-15
amam,golden_solution_graded,NE,70,female,0,10000,standard_nt,74.9,21,0,1,American Amicable,Golden Solution Graded,2026-08-15,2026-08-15
corebridge,simplinow_graded,NE,70,female,0,10000,standard_nt,75.45,22,0,1,Corebridge Financial,SimpliNow Graded,2026-08-15,2026-08-15
gerber,gerber_guaranteed_life,NE,70,female,0,10000,standard_nt,75.54,23,0,0,gerber,Gerber Guaranteed Life,2026-08-15,2026-08-15
aflac,standard,NE,70,female,0,10000,standard_nt,75.96,24,0,0,Aflac,Standard,2026-08-15,2026-08-15
lbl,simpl_standard,NE,70,female,0,10000,standard_nt,76.14,25,0,0,lbl,SIMPL Standard,2026-08-15,2026-08-15
aetna,standard,NE,70,female,0,10000,standard_nt,76.74,26,0,1,Aetna,Standard,2026-08-15,2026-08-15
transamerica,express_select,NE,70,female,0,10000,standard_nt,77.07,27,0,1,Transamerica Life Insurance Co.,Express Select,2026-08-15,2026-08-15
amam,senior_choice_graded,NE,70,female,0,10000,standard_nt,78.58,28,0,1,American Amicable,Senior Choice Graded,2026-08-15,2026-08-15
amam,platinum_solution_graded,NE,70,female,0,10000,standard_nt,78.8,29,0,1,American Amicable,Platinum Solution Graded,2026-08-15,2026-08-15
gtl,heritage_plan,NE,70,female,0,10000,standard_nt,79.5,30,0,0,gtl,Heritage Plan,2026-08-15,2026-08-15
logo,graded,NE,70,female,0,10000,standard_nt,79.87,31,0,0,logo,Graded,2026-08-15,2026-08-15
foresters,planright_standard,NE,70,female,0,10000,standard_nt,83.41,32,0,0,foresters,PlanRight/Standard,2026-08-15,2026-08-15
logo,superior_choice,NE,70,female,0,10000,standard_nt,83.55,33,0,0,logo,Superior Choice,2026-08-15,2026-08-15
royal,ensured_legacy_graded,NE,70,female,0,10000,standard_nt,84.91,34,0,0,royal,Ensured Legacy - Graded,2026-08-15,2026-08-15
foresters,planright_rop,NE,70,female,0,10000,standard_nt,86.31,35,0,0,foresters,PlanRight ROP,2026-08-15,2026-08-15
corebridge,giwl_up_to_19_999,NE,70,female,0,10000,standard_nt,87.47,36,0,1,Corebridge Financial,GIWL up to $19;999,2026-08-15,2026-08-15
aetna,primary_plan_rop,NE,70,female,0,10000,standard_nt,88.9,37,0,1,Aetna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
lbl,mwl,NE,70,female,0,10000,standard_nt,89.0,38,0,0,lbl,MWL,2026-08-15,2026-08-15
americo,eagle_select_3,NE,70,female,0,10000,standard_nt,91.22,39,0,1,Americo,Eagle Select 3,2026-08-15,2026-08-15
amam,golden_solution_rop,NE,70,female,0,10000,standard_nt,91.8,40,0,1,American Amicable,Golden Solution ROP,2026-08-15,2026-08-15
cigna,primary_plan_rop,NE,70,female,0,10000,standard_nt,92.3,41,0,0,cigna,PRIMARY PLAN ROP,2026-08-15,2026-08-15
amam,platinum_solution_rop,NE,70,female,0,10000,standard_nt,95.59,42,0,1,American Amicable,Platinum Solution ROP,2026-08-15,2026-08-15
amam,senior_choice_rop,NE,70,female,0,10000,standard_nt,98.63,43,0,1,American Amicable,Senior Choice ROP,2026-08-15,2026-08-15
aflac,primary_plan_rop,NE,70,female,0,10000,standard_nt,98.89,44,0,0,Aflac,Primary Plan ROP,2026-08-15,2026-08-15
